species	taxid	gene_stable_id	transcript_stable_id	protein_stable_id	primary_accession	secondary_accession
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2040	EAK90614	EAK90614	CM000435	EAK90614
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2050	EAK90615	EAK90615	CM000435	EAK90615
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2060	EAK90238	EAK90238	CM000435	EAK90238
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2070	EAK90239	EAK90239	CM000435	EAK90239
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2080	EAK90240	EAK90240	CM000435	EAK90240
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2090	EAZ51575	EAZ51575	CM000435	EAZ51575
Cryptosporidium_parvum_iowa_ii	353152	cgd7_210	EAK90516	EAK90516	CM000435	EAK90516
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2100	EAK90241	EAK90241	CM000435	EAK90241
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2110	EAK90242	EAK90242	CM000435	EAK90242
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2120	EAK90243	EAK90243	CM000435	EAK90243
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2130	EAK90244	EAK90244	CM000435	EAK90244
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2140	EAZ51576	EAZ51576	CM000435	EAZ51576
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2150	EAZ51577	EAZ51577	CM000435	EAZ51577
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2160	EAK90616	EAK90616	CM000435	EAK90616
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2170	EAK90245	EAK90245	CM000435	EAK90245
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2180	EAK90246	EAK90246	CM000435	EAK90246
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2190	EAK90247	EAK90247	CM000435	EAK90247
Cryptosporidium_parvum_iowa_ii	353152	cgd7_220	EAZ51557	EAZ51557	CM000435	EAZ51557
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2200	EAK90248	EAK90248	CM000435	EAK90248
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2210	EAK90249	EAK90249	CM000435	EAK90249
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2220	EAK90250	EAK90250	CM000435	EAK90250
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2230	EAK90617	EAK90617	CM000435	EAK90617
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2240	EAK90254	EAK90254	CM000435	EAK90254
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2250	EAK90252	EAK90252	CM000435	EAK90252
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2260	EAK90251	EAK90251	CM000435	EAK90251
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2270	EAK90253	EAK90253	CM000435	EAK90253
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2280	EAK90618	EAK90618	CM000435	EAK90618
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2290	EAZ51578	EAZ51578	CM000435	EAZ51578
Cryptosporidium_parvum_iowa_ii	353152	cgd7_230	EAK90518	EAK90518	CM000435	EAK90518
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2300	EAK90619	EAK90619	CM000435	EAK90619
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2310	EAK90256	EAK90256	CM000435	EAK90256
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2320	EAK90257	EAK90257	CM000435	EAK90257
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2330	EAK90620	EAK90620	CM000435	EAK90620
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2340	EAK90258	EAK90258	CM000435	EAK90258
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2350	EAK90255	EAK90255	CM000435	EAK90255
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2360	EAK90259	EAK90259	CM000435	EAK90259
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2370	EAK90260	EAK90260	CM000435	EAK90260
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2380	EAK90621	EAK90621	CM000435	EAK90621
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2390	EAK90261	EAK90261	CM000435	EAK90261
Cryptosporidium_parvum_iowa_ii	353152	cgd7_240	EAK90519	EAK90519	CM000435	EAK90519
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2400	EAK90622	EAK90622	CM000435	EAK90622
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2410	EAK90262	EAK90262	CM000435	EAK90262
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2420	EAK90263	EAK90263	CM000435	EAK90263
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2430	EAK90264	EAK90264	CM000435	EAK90264
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2440	EAK90265	EAK90265	CM000435	EAK90265
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2450	EAK90266	EAK90266	CM000435	EAK90266
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2460	EAK90267	EAK90267	CM000435	EAK90267
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2470	EAK90268	EAK90268	CM000435	EAK90268
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2480	EAK90269	EAK90269	CM000435	EAK90269
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2490	EAK90270	EAK90270	CM000435	EAK90270
Cryptosporidium_parvum_iowa_ii	353152	cgd7_250	EAK90520	EAK90520	CM000435	EAK90520
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2500	EAZ51579	EAZ51579	CM000435	EAZ51579
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2510	EAK90271	EAK90271	CM000435	EAK90271
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2520	EAK90272	EAK90272	CM000435	EAK90272
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2530	EAK90273	EAK90273	CM000435	EAK90273
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2540	EAK90274	EAK90274	CM000435	EAK90274
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2550	EAZ51580	EAZ51580	CM000435	EAZ51580
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2560	EAK90275	EAK90275	CM000435	EAK90275
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2570	EAK90276	EAK90276	CM000435	EAK90276
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2580	EAK90623	EAK90623	CM000435	EAK90623
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2590	EAK90277	EAK90277	CM000435	EAK90277
Cryptosporidium_parvum_iowa_ii	353152	cgd7_260	EAK90667	EAK90667	CM000435	EAK90667
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2600	EAK90278	EAK90278	CM000435	EAK90278
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2610	EAK90279	EAK90279	CM000435	EAK90279
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2620	EAK90280	EAK90280	CM000435	EAK90280
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2630	EAK90281	EAK90281	CM000435	EAK90281
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2640	EAK90282	EAK90282	CM000435	EAK90282
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2650	EAK90283	EAK90283	CM000435	EAK90283
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2660	EAK90284	EAK90284	CM000435	EAK90284
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2670	EAZ51581	EAZ51581	CM000435	EAZ51581
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2680	EAK90285	EAK90285	CM000435	EAK90285
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2690	EAK90286	EAK90286	CM000435	EAK90286
Cryptosporidium_parvum_iowa_ii	353152	cgd7_270	EAK90521	EAK90521	CM000435	EAK90521
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2700	EAK90624	EAK90624	CM000435	EAK90624
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2710	EAK90287	EAK90287	CM000435	EAK90287
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2720	EAZ51582	EAZ51582	CM000435	EAZ51582
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2730	EAK90288	EAK90288	CM000435	EAK90288
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2740	EAK90625	EAK90625	CM000435	EAK90625
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2750	EAK90289	EAK90289	CM000435	EAK90289
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2760	EAK90291	EAK90291	CM000435	EAK90291
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2770	EAK90290	EAK90290	CM000435	EAK90290
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2780	EAK90293	EAK90293	CM000435	EAK90293
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2790	EAK90292	EAK90292	CM000435	EAK90292
Cryptosporidium_parvum_iowa_ii	353152	cgd7_280	EAZ51558	EAZ51558	CM000435	EAZ51558
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2800	EAZ51583	EAZ51583	CM000435	EAZ51583
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2810	EAK90294	EAK90294	CM000435	EAK90294
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2820	EAK90295	EAK90295	CM000435	EAK90295
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2830	EAK90296	EAK90296	CM000435	EAK90296
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2840	EAZ51584	EAZ51584	CM000435	EAZ51584
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2850	EAK90297	EAK90297	CM000435	EAK90297
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2860	EAK90298	EAK90298	CM000435	EAK90298
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2870	EAK90299	EAK90299	CM000435	EAK90299
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2880	EAK90300	EAK90300	CM000435	EAK90300
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2890	EAK90626	EAK90626	CM000435	EAK90626
Cryptosporidium_parvum_iowa_ii	353152	cgd7_290	EAK90523	EAK90523	CM000435	EAK90523
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2900	EAK90301	EAK90301	CM000435	EAK90301
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2910	EAK90302	EAK90302	CM000435	EAK90302
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2920	EAK90304	EAK90304	CM000435	EAK90304
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2930	EAK90303	EAK90303	CM000435	EAK90303
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2940	EAK90305	EAK90305	CM000435	EAK90305
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2950	EAK90627	EAK90627	CM000435	EAK90627
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2960	EAK90306	EAK90306	CM000435	EAK90306
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2970	EAK90307	EAK90307	CM000435	EAK90307
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2980	EAK90308	EAK90308	CM000435	EAK90308
Cryptosporidium_parvum_iowa_ii	353152	cgd7_2990	EAK90312	EAK90312	CM000435	EAK90312
Cryptosporidium_parvum_iowa_ii	353152	cgd7_30	EAK90507	EAK90507	CM000435	EAK90507
Cryptosporidium_parvum_iowa_ii	353152	cgd7_300	EAK90522	EAK90522	CM000435	EAK90522
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3000	EAK90311	EAK90311	CM000435	EAK90311
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3010	EAK90310	EAK90310	CM000435	EAK90310
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3020	EAK90309	EAK90309	CM000435	EAK90309
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3030	EAK90313	EAK90313	CM000435	EAK90313
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3040	EAK90314	EAK90314	CM000435	EAK90314
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3050	EAK90316	EAK90316	CM000435	EAK90316
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3060	EAK90315	EAK90315	CM000435	EAK90315
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3070	EAK90317	EAK90317	CM000435	EAK90317
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3080	EAZ51585	EAZ51585	CM000435	EAZ51585
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3090	EAK90318	EAK90318	CM000435	EAK90318
Cryptosporidium_parvum_iowa_ii	353152	cgd7_310	EAK90526	EAK90526	CM000435	EAK90526
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3100	EAK90319	EAK90319	CM000435	EAK90319
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3110	EAZ51586	EAZ51586	CM000435	EAZ51586
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3120	EAK90628	EAK90628	CM000435	EAK90628
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3130	EAK90320	EAK90320	CM000435	EAK90320
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3140	EAK90321	EAK90321	CM000435	EAK90321
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3150	EAK90322	EAK90322	CM000435	EAK90322
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3160	EAK90323	EAK90323	CM000435	EAK90323
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3170	EAK90629	EAK90629	CM000435	EAK90629
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3180	EAK90630	EAK90630	CM000435	EAK90630
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3190	EAK90324	EAK90324	CM000435	EAK90324
Cryptosporidium_parvum_iowa_ii	353152	cgd7_320	EAK90525	EAK90525	CM000435	EAK90525
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3200	EAK90631	EAK90631	CM000435	EAK90631
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3210	EAK90325	EAK90325	CM000435	EAK90325
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3220	EAK90327	EAK90327	CM000435	EAK90327
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3230	EAK90326	EAK90326	CM000435	EAK90326
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3240	EAZ51587	EAZ51587	CM000435	EAZ51587
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3250	EAK90330	EAK90330	CM000435	EAK90330
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3260	EAK90329	EAK90329	CM000435	EAK90329
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3270	EAK90328	EAK90328	CM000435	EAK90328
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3280	EAK90331	EAK90331	CM000435	EAK90331
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3290	EAK90332	EAK90332	CM000435	EAK90332
Cryptosporidium_parvum_iowa_ii	353152	cgd7_330	EAK90668	EAK90668	CM000435	EAK90668
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3300	EAK90339	EAK90339	CM000435	EAK90339
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3310	EAK90632	EAK90632	CM000435	EAK90632
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3320	EAK90333	EAK90333	CM000435	EAK90333
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3330	EAK90334	EAK90334	CM000435	EAK90334
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3340	EAK90505	EAK90505	CM000435	EAK90505
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3350	EAK90633	EAK90633	CM000435	EAK90633
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3360	EAK90335	EAK90335	CM000435	EAK90335
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3370	EAK90336	EAK90336	CM000435	EAK90336
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3380	EAK90337	EAK90337	CM000435	EAK90337
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3390	EAK90338	EAK90338	CM000435	EAK90338
Cryptosporidium_parvum_iowa_ii	353152	cgd7_340	EAK90527	EAK90527	CM000435	EAK90527
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3400	EAK90340	EAK90340	CM000435	EAK90340
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3410	EAK90341	EAK90341	CM000435	EAK90341
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3420	EAK90342	EAK90342	CM000435	EAK90342
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3430	EAK90343	EAK90343	CM000435	EAK90343
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3440	EAK90344	EAK90344	CM000435	EAK90344
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3450	EAK90345	EAK90345	CM000435	EAK90345
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3460	EAK90347	EAK90347	CM000435	EAK90347
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3470	EAK90346	EAK90346	CM000435	EAK90346
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3480	EAK90683	EAK90683	CM000435	EAK90683
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3490	EAK90349	EAK90349	CM000435	EAK90349
Cryptosporidium_parvum_iowa_ii	353152	cgd7_350	EAK90528	EAK90528	CM000435	EAK90528
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3500	EAK90348	EAK90348	CM000435	EAK90348
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3510	EAZ51588	EAZ51588	CM000435	EAZ51588
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3520	EAK90634	EAK90634	CM000435	EAK90634
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3530	EAK90350	EAK90350	CM000435	EAK90350
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3540	EAK90635	EAK90635	CM000435	EAK90635
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3550	EAK90351	EAK90351	CM000435	EAK90351
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3560	EAK90352	EAK90352	CM000435	EAK90352
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3570	EAK90353	EAK90353	CM000435	EAK90353
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3580	EAK90636	EAK90636	CM000435	EAK90636
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3590	EAK90354	EAK90354	CM000435	EAK90354
Cryptosporidium_parvum_iowa_ii	353152	cgd7_360	EAK90529	EAK90529	CM000435	EAK90529
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3600	EAK90356	EAK90356	CM000435	EAK90356
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3610	EAK90355	EAK90355	CM000435	EAK90355
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3620	EAK90357	EAK90357	CM000435	EAK90357
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3630	EAK90358	EAK90358	CM000435	EAK90358
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3640	EAK90359	EAK90359	CM000435	EAK90359
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3650	EAK90360	EAK90360	CM000435	EAK90360
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3660	EAK90637	EAK90637	CM000435	EAK90637
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3670	EAK90361	EAK90361	CM000435	EAK90361
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3680	EAK90362	EAK90362	CM000435	EAK90362
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3690	EAK90363	EAK90363	CM000435	EAK90363
Cryptosporidium_parvum_iowa_ii	353152	cgd7_370	EAK90530	EAK90530	CM000435	EAK90530
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3700	EAK90364	EAK90364	CM000435	EAK90364
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3710	EAK90365	EAK90365	CM000435	EAK90365
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3720	EAK90367	EAK90367	CM000435	EAK90367
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3730	EAK90366	EAK90366	CM000435	EAK90366
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3740	EAK90368	EAK90368	CM000435	EAK90368
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3750	EAK90369	EAK90369	CM000435	EAK90369
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3760	EAZ51589	EAZ51589	CM000435	EAZ51589
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3770	EAK90370	EAK90370	CM000435	EAK90370
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3780	EAK90371	EAK90371	CM000435	EAK90371
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3790	EAK90372	EAK90372	CM000435	EAK90372
Cryptosporidium_parvum_iowa_ii	353152	cgd7_380	EAK90531	EAK90531	CM000435	EAK90531
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3800	EAK90374	EAK90374	CM000435	EAK90374
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3810	EAK90373	EAK90373	CM000435	EAK90373
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3820	EAK90375	EAK90375	CM000435	EAK90375
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3830	EAK90376	EAK90376	CM000435	EAK90376
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3840	EAK90377	EAK90377	CM000435	EAK90377
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3850	EAK90378	EAK90378	CM000435	EAK90378
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3860	EAK90380	EAK90380	CM000435	EAK90380
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3870	EAK90379	EAK90379	CM000435	EAK90379
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3880	EAK90381	EAK90381	CM000435	EAK90381
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3890	EAZ51590	EAZ51590	CM000435	EAZ51590
Cryptosporidium_parvum_iowa_ii	353152	cgd7_390	EAK90524	EAK90524	CM000435	EAK90524
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3900	EAK90382	EAK90382	CM000435	EAK90382
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3910	EAK90383	EAK90383	CM000435	EAK90383
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3920	EAK90384	EAK90384	CM000435	EAK90384
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3930	EAK90385	EAK90385	CM000435	EAK90385
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3940	EAK90638	EAK90638	CM000435	EAK90638
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3950	EAK90386	EAK90386	CM000435	EAK90386
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3960	EAZ51591	EAZ51591	CM000435	EAZ51591
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3970	EAZ51592	EAZ51592	CM000435	EAZ51592
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3980	EAK90387	EAK90387	CM000435	EAK90387
Cryptosporidium_parvum_iowa_ii	353152	cgd7_3990	EAZ51593	EAZ51593	CM000435	EAZ51593
Cryptosporidium_parvum_iowa_ii	353152	cgd7_40	EAK90662	EAK90662	CM000435	EAK90662
Cryptosporidium_parvum_iowa_ii	353152	cgd7_400	EAK90532	EAK90532	CM000435	EAK90532
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4000	EAK90388	EAK90388	CM000435	EAK90388
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4010	EAZ51594	EAZ51594	CM000435	EAZ51594
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4020	EAK90389	EAK90389	CM000435	EAK90389
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4025	cgd7_4025-1		CM000435	
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4030	EAK90390	EAK90390	CM000435	EAK90390
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4040	EAK90197	EAK90197	CM000435	EAK90197
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4050	EAK90639	EAK90639	CM000435	EAK90639
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4060	EAK90391	EAK90391	CM000435	EAK90391
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4070	EAZ51595	EAZ51595	CM000435	EAZ51595
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4080	EAK90640	EAK90640	CM000435	EAK90640
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4090	EAK90392	EAK90392	CM000435	EAK90392
Cryptosporidium_parvum_iowa_ii	353152	cgd7_410	EAZ51559	EAZ51559	CM000435	EAZ51559
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4100	EAK90393	EAK90393	CM000435	EAK90393
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4110	EAK90394	EAK90394	CM000435	EAK90394
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4120	EAK90395	EAK90395	CM000435	EAK90395
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4130	EAK90641	EAK90641	CM000435	EAK90641
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4140	EAK90396	EAK90396	CM000435	EAK90396
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4150	EAK90397	EAK90397	CM000435	EAK90397
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4160	EAK90398	EAK90398	CM000435	EAK90398
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4170	EAK90399	EAK90399	CM000435	EAK90399
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4180	EAZ51596	EAZ51596	CM000435	EAZ51596
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4190	EAK90400	EAK90400	CM000435	EAK90400
Cryptosporidium_parvum_iowa_ii	353152	cgd7_420	EAK90533	EAK90533	CM000435	EAK90533
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4200	EAK90401	EAK90401	CM000435	EAK90401
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4210	EAZ51597	EAZ51597	CM000435	EAZ51597
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4220	EAK90402	EAK90402	CM000435	EAK90402
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4230	EAK90406	EAK90406	CM000435	EAK90406
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4240	EAK90642	EAK90642	CM000435	EAK90642
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4250	EAK90405	EAK90405	CM000435	EAK90405
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4260	EAK90404	EAK90404	CM000435	EAK90404
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4270	EAK90403	EAK90403	CM000435	EAK90403
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4280	EAK90407	EAK90407	CM000435	EAK90407
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4290	EAK90410	EAK90410	CM000435	EAK90410
Cryptosporidium_parvum_iowa_ii	353152	cgd7_430	EAZ51560	EAZ51560	CM000435	EAZ51560
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4300	EAK90408	EAK90408	CM000435	EAK90408
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4310	EAK90411	EAK90411	CM000435	EAK90411
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4320	EAK90412	EAK90412	CM000435	EAK90412
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4330	EAK90413	EAK90413	CM000435	EAK90413
Cryptosporidium_parvum_iowa_ii	353152	cgd7_4340	EAK90415	EAK90415	CM000435	EAK90415
